timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1723573800,Aug 13 2024 - 6:30pm,complete,N/A,Carlisle United,Stoke City,Ben Toner,N/A,0.00,0.00,0.00,1.75,0,2,2,0,0,0,"","48,79",7,3,0,0,0,0,0,0,0,0,13,13,4,7,9,6,13,12,37,63,0.00,0.00,1.40,1.56,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.61,4.10,1.58,1.24,1.66,2.81,5.20,1.80,1.95,Brunton Park (Carlisle- Cumbria)
1723573800,Aug 13 2024 - 6:30pm,complete,N/A,Stockport County,Blackburn Rovers,Ross Joyce,N/A,0.00,0.00,0.00,1.50,1,6,7,4,0,4,"67","8,22,25,31,72,88",2,8,2,0,0,0,0,2,0,0,3,25,0,13,2,5,7,3,28,72,0.00,0.00,0.30,2.49,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.75,3.40,2.52,1.21,1.66,2.76,5.05,1.62,2.20,Edgeley Park (Stockport- Greater Manchester)
1723573800,Aug 13 2024 - 6:30pm,complete,N/A,Leyton Orient,Newport County,Craig Hicks,N/A,0.00,0.00,2.00,0.00,4,1,5,2,2,0,"1,45'7,51,74","61",5,2,1,0,1,0,0,1,0,1,11,6,7,2,3,2,16,7,49,51,0.00,0.00,1.42,0.57,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.45,4.50,6.99,1.19,1.63,2.61,4.65,1.95,1.80,Gaughan Group Stadium (London)
1723574700,Aug 13 2024 - 6:45pm,complete,N/A,Derby County,Chesterfield,Leigh Doughty,N/A,0.00,0.00,2.00,0.00,2,1,3,2,1,1,"38,68","29",7,1,0,0,1,0,0,0,0,1,19,7,5,3,8,4,12,8,46,54,0.00,0.00,1.58,0.89,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.60,4.20,5.21,1.20,1.62,2.60,4.50,1.67,2.10,Pride Park Stadium (Derby)
1723574700,Aug 13 2024 - 6:45pm,complete,N/A,Barrow,Port Vale,Scott Jackson,N/A,0.00,0.00,1.33,0.00,3,2,5,2,1,1,"1,70,76","26,66",11,4,2,0,1,0,1,1,0,1,21,7,7,6,7,0,9,8,43,57,0.00,0.00,1.80,0.98,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.34,3.45,2.96,1.24,1.82,2.93,5.45,1.67,2.10,SO Legal Stadium (Barrow-in-Furness- Cumbria)
1723574700,Aug 13 2024 - 6:45pm,complete,N/A,Burton Albion,Blackpool,Matthew Corlett,N/A,0.00,0.00,0.00,2.00,0,4,4,0,0,0,"","69,76,81,90'1",7,6,1,1,0,0,1,1,0,0,7,28,3,12,1,10,8,8,38,62,0.00,0.00,0.66,2.84,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.20,3.60,2.15,1.22,1.78,2.80,5.10,1.70,2.05,Pirelli Stadium (Burton-upon-Trent- Staffordshire)
1723574700,Aug 13 2024 - 6:45pm,complete,N/A,Tranmere Rovers,Accrington Stanley,Scott Simpson,N/A,0.00,0.00,1.50,0.00,3,0,3,2,2,0,"3,45,71","",4,7,1,0,5,0,0,1,2,3,13,15,5,5,3,6,9,12,49,51,0.00,0.00,1.17,1.45,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.98,3.65,3.62,1.18,1.60,2.54,4.55,1.62,2.20,Prenton Park (Birkenhead- Merseyside)
1723574700,Aug 13 2024 - 6:45pm,complete,N/A,Fleetwood Town,West Bromwich Albion,Thomas Kirk,N/A,0.00,0.00,2.33,0.00,2,1,3,3,2,1,"12,33","8",3,4,2,0,2,0,0,2,0,2,6,15,4,4,1,8,10,14,25,75,0.00,0.00,0.78,1.43,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.78,4.05,1.67,1.21,1.67,2.72,4.90,1.75,2.00,Highbury Stadium (Fleetwood- Lancashire)
1723574700,Aug 13 2024 - 6:45pm,complete,N/A,Shrewsbury Town,Notts County,Ben Speedie,N/A,0.00,0.00,0.50,1.00,3,3,6,2,0,2,"68,71,84","4,23,89",13,4,2,0,1,0,0,2,0,1,21,13,8,6,5,3,14,5,40,60,0.00,0.00,1.74,1.17,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,3.65,3.17,1.16,1.61,2.45,4.30,1.62,2.20,The Croud Meadow (Shrewsbury- Shropshire)
1723574700,Aug 13 2024 - 6:45pm,complete,N/A,Lincoln City,Harrogate Town,Scott Tallis,N/A,0.00,0.00,0.00,1.50,1,2,3,0,0,0,"85","49,61",6,6,1,0,1,0,0,1,0,1,19,10,4,5,7,3,14,7,64,36,0.00,0.00,1.47,1.15,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.47,4.75,6.09,1.21,1.70,2.72,4.90,2.00,1.75,LNER Stadium (Lincoln- Lincolnshire)
