timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1724430600,Aug 23 2024 - 4:30pm,complete,N/A,Karlsruher SC,Elversberg,Felix Prigan,3,3.00,1.00,1.67,1.42,3,2,5,2,1,1,"18,48,75","29,60",7,3,2,0,0,0,0,2,0,0,13,12,8,4,5,5,8,6,54,46,1.60,0.81,1.71,1.07,2.50,50,50,50,50,50,50,50,50,50,8.00,4.00,1.77,3.92,4.18,1.10,1.45,2.18,3.34,1.50,2.50,BBBank Wildpark (Karlsruhe)
1724430600,Aug 23 2024 - 4:30pm,complete,N/A,Hannover 96,Hamburger SV,Patrick Alt,3,3.00,3.00,2.00,1.50,1,0,1,0,0,0,"49","",1,3,4,0,3,1,1,3,2,2,10,11,4,2,4,9,20,18,47,53,1.50,1.15,1.11,1.20,2.50,50,100,50,0,0,100,100,0,50,8.00,3.00,2.44,3.72,2.62,1.17,1.64,2.45,4.00,1.50,2.50,Heinz von Heiden-Arena (Hannover)
1724497200,Aug 24 2024 - 11:00am,complete,N/A,Greuther Fürth,Paderborn,Robin Braun,3,3.00,3.00,1.38,1.69,1,1,2,0,0,0,"49","81",7,5,1,0,3,0,1,0,1,2,16,15,4,5,3,6,10,15,51,49,2.28,1.21,1.08,1.34,3.50,100,100,100,50,0,50,100,100,100,14.00,2.00,2.40,3.75,2.70,1.20,1.64,2.43,3.75,1.44,2.63,Sportpark Ronhof Thomas Sommer (Fürth)
1724497200,Aug 24 2024 - 11:00am,complete,42355,Hertha BSC,Jahn Regensburg,Richard Hempel,3,0.00,0.00,0.67,0.08,2,0,2,0,0,0,"90,90'6","",8,2,4,0,2,1,1,3,1,2,16,14,3,3,6,7,11,8,64,36,1.29,1.20,1.18,1.05,2.50,50,100,50,0,0,50,100,50,50,4.00,2.00,1.67,3.95,4.80,1.18,1.61,2.32,3.75,1.53,2.38,Olympiastadion Berlin (Berlin)
1724497200,Aug 24 2024 - 11:00am,complete,12422,Preußen Münster,Kaiserslautern,Michael Bacher,3,1.00,3.00,1.00,1.67,0,1,1,0,0,0,"","86",4,2,4,0,4,0,2,2,2,2,16,9,7,6,8,2,15,17,42,58,1.26,1.42,1.77,1.13,1.50,50,50,50,0,0,0,0,50,50,14.00,6.00,2.85,3.55,2.40,1.18,1.64,2.55,4.50,1.53,2.38,Preußen-Stadion (Münster)
1724524200,Aug 24 2024 - 6:30pm,complete,N/A,Köln,Eintracht Braunschweig,Matthias Jöllenbeck,3,0.00,0.00,1.75,0.54,5,0,5,2,2,0,"26,34,58,61,88","",8,2,2,0,1,0,1,1,0,1,25,7,14,4,7,2,14,7,61,39,2.21,1.46,2.60,0.84,4.50,100,100,100,50,50,100,100,50,100,9.00,4.00,1.49,4.57,5.55,1.16,1.58,2.10,4.00,1.67,2.10,RheinEnergieSTADION (Köln)
1724585400,Aug 25 2024 - 11:30am,complete,N/A,Darmstadt 98,Nürnberg,Max Burda,3,0.00,0.00,1.46,1.15,1,1,2,1,1,0,"23","61",13,2,2,0,3,0,2,0,0,3,20,6,8,5,8,0,13,11,62,38,1.43,1.27,2.01,0.80,3.50,50,100,50,50,50,50,50,100,100,10.00,8.00,2.20,3.60,3.00,1.18,1.57,2.50,4.33,1.53,2.38,Merck-Stadion am Böllenfalltor (Darmstadt)
1724585400,Aug 25 2024 - 11:30am,complete,27146,Magdeburg,Schalke 04,Timo Gerach,3,1.00,0.00,1.08,1.23,2,2,4,3,2,1,"39,45'2","8,76",9,4,4,0,2,0,3,1,1,1,15,15,9,8,4,2,9,12,57,43,1.96,1.57,1.78,1.44,2.00,50,50,50,50,0,0,50,50,50,18.00,7.00,2.50,3.60,2.55,1.14,1.55,2.39,3.92,1.50,2.50,Avnet Arena (Magdeburg)
1724585400,Aug 25 2024 - 11:30am,complete,N/A,Ulm,Fortuna Düsseldorf,Eric-dominic Weisbach,3,0.00,3.00,0.83,1.83,1,2,3,1,1,0,"42","81,82",6,5,2,0,5,0,1,1,1,4,23,13,9,6,9,6,11,14,45,55,1.22,1.22,2.07,1.42,2.50,50,100,50,0,0,0,0,100,100,12.00,4.00,3.75,3.60,1.90,1.21,1.75,2.72,5.00,1.67,2.10,Donaustadion (Ulm)
1725035400,Aug 30 2024 - 4:30pm,complete,N/A,Fortuna Düsseldorf,Hannover 96,Florian Heft,4,1.00,1.00,1.23,1.08,1,0,1,0,0,0,"59","",8,2,3,0,5,0,0,3,2,3,23,15,6,3,6,7,12,11,49,51,1.99,1.01,1.54,1.18,0.00,0,0,0,0,0,0,0,0,0,13.00,3.00,2.10,3.60,3.35,1.25,1.80,3.00,5.75,1.62,2.10,Merkur Spiel-Arena (Düsseldorf)
1725035400,Aug 30 2024 - 4:30pm,complete,N/A,Jahn Regensburg,Greuther Fürth,Patrick Schwengers,4,3.00,1.00,1.15,1.25,0,4,4,1,0,1,"","4,49,77,88",7,4,3,0,2,0,1,2,0,2,19,22,7,9,8,7,14,8,55,45,0.79,1.54,1.86,1.89,2.50,50,50,50,50,0,50,100,0,50,10.00,4.00,2.90,3.45,2.35,1.29,1.77,3.50,7.00,1.73,2.04,Jahnstadion Regensburg (Regensburg)
1725102000,Aug 31 2024 - 11:00am,complete,N/A,Hamburger SV,Preußen Münster,Daniel Siebert,4,1.00,0.00,2.08,0.83,4,1,5,3,3,0,"6,26,45'1,64","58",7,10,0,0,0,0,0,0,0,0,12,18,8,5,3,9,12,8,62,38,1.09,1.58,1.48,1.52,3.00,100,100,50,50,0,50,100,50,100,14.00,4.00,1.37,5.25,7.75,1.20,1.68,2.12,5.30,1.93,1.83,Volksparkstadion (Hamburg)
1725102000,Aug 31 2024 - 11:00am,complete,N/A,Elversberg,Darmstadt 98,Lukas Benen,4,1.00,0.00,1.77,1.00,4,0,4,2,2,0,"5,20,59,90","",8,11,2,0,3,0,1,1,2,1,18,13,6,6,7,5,10,18,49,51,0.94,1.71,1.57,1.48,4.00,100,100,100,100,0,0,100,100,100,10.00,4.00,2.45,3.60,2.70,1.20,1.68,2.33,5.25,1.56,2.35,URSAPHARM-Arena an der Kaiserlinde (Spiesen-Elversberg)
1725102000,Aug 31 2024 - 11:00am,complete,N/A,Nürnberg,Magdeburg,Felix Brych,4,3.00,3.00,1.92,2.23,0,4,4,1,0,1,"","24,65,84,90'2",3,9,0,0,1,0,0,0,0,1,9,16,4,8,3,4,7,12,41,59,1.09,1.10,0.84,1.59,4.00,100,100,100,100,0,0,100,100,100,3.00,4.00,2.70,3.75,2.37,1.11,1.50,2.35,4.00,1.44,2.70,Max-Morlock-Stadion (Nürnberg)
1725129000,Aug 31 2024 - 6:30pm,complete,N/A,Kaiserslautern,Hertha BSC,Benjamin Brand,4,1.00,1.00,1.77,1.38,3,4,7,3,2,1,"32,45,68","28,51,64,79",11,7,1,0,1,0,0,1,0,1,27,18,11,7,7,2,6,10,36,64,1.80,1.46,2.18,1.48,3.00,100,100,50,50,0,50,100,0,100,19.00,5.00,2.25,3.60,2.80,1.18,1.57,2.38,4.20,1.48,2.45,Fritz-Walter-Stadion (Kaiserslautern)
1725190200,Sep 01 2024 - 11:30am,complete,N/A,Paderborn,Ulm,Florian Lechner,4,3.00,0.00,1.67,0.69,0,0,0,0,0,0,"","",4,4,3,0,3,0,1,2,0,3,17,11,2,4,10,3,12,11,57,43,1.49,1.10,1.30,1.03,2.50,50,50,50,50,0,0,100,50,50,11.00,3.00,1.58,3.95,5.25,1.18,1.71,2.55,5.00,1.72,2.06,Home Deluxe Arena (Paderborn)
1725190200,Sep 01 2024 - 11:30am,complete,N/A,Schalke 04,Köln,Sven Jablonski,4,3.00,1.00,1.42,1.77,1,3,4,2,0,2,"66","25,45'1,46",6,3,2,0,4,0,0,2,0,4,16,12,6,6,9,4,6,15,59,41,1.71,2.13,1.70,1.25,5.00,100,100,100,100,50,50,100,100,100,16.00,4.00,2.80,3.80,2.20,1.13,1.48,2.43,3.90,1.48,2.55,VELTINS-Arena (Gelsenkirchen)
1725190200,Sep 01 2024 - 11:30am,complete,N/A,Eintracht Braunschweig,Karlsruher SC,Tom Bauer,4,0.00,1.00,1.33,1.23,1,2,3,1,1,0,"14","73,87",1,6,2,0,1,0,0,2,1,0,9,13,2,4,6,8,10,10,35,65,2.14,0.95,0.81,1.38,2.00,50,50,50,50,0,0,50,50,50,14.00,1.00,3.40,3.85,1.92,1.17,1.50,2.33,4.00,1.47,2.55,Eintracht-Stadion (Braunschweig)
1726245000,Sep 13 2024 - 4:30pm,complete,N/A,Karlsruher SC,Schalke 04,Tobias Welz,5,3.00,0.50,1.67,1.23,2,0,2,1,1,0,"45'3,73","",4,3,4,0,1,0,3,1,1,0,17,10,6,3,8,6,8,14,48,52,1.65,1.51,1.59,1.07,4.50,100,100,100,100,50,75,100,75,100,12.50,5.00,1.95,3.90,3.50,1.10,1.44,2.14,3.22,1.44,2.63,BBBank Wildpark (Karlsruhe)
1726245000,Sep 13 2024 - 4:30pm,complete,N/A,Preußen Münster,Paderborn,Max Burda,5,0.50,2.00,1.00,1.69,3,3,6,2,1,1,"19,78,90'1","37,46,85",7,6,2,0,3,0,1,1,1,2,12,22,5,10,2,6,6,10,38,62,1.52,1.27,1.17,2.01,1.50,50,50,25,0,0,0,25,50,75,12.00,5.50,3.20,3.80,2.10,1.13,1.56,2.40,4.50,1.50,2.50,Preußen-Stadion (Münster)
1726311600,Sep 14 2024 - 11:00am,complete,N/A,Darmstadt 98,Eintracht Braunschweig,Felix Prigan,5,0.50,0.00,1.46,0.54,1,1,2,1,1,0,"28","86",2,10,1,0,7,0,0,1,4,3,16,16,4,3,8,8,9,13,44,56,1.72,1.15,1.33,1.44,3.75,50,100,50,50,50,50,75,75,100,12.50,4.50,1.77,3.95,4.20,1.20,1.62,2.70,4.75,1.67,2.10,Merck-Stadion am Böllenfalltor (Darmstadt)
1726311600,Sep 14 2024 - 11:00am,complete,N/A,Hannover 96,Kaiserslautern,Robert Kampka,5,3.00,3.00,2.00,1.67,3,1,4,1,1,0,"6,73,90'5","56",10,3,5,0,3,0,0,5,1,2,21,15,10,5,8,4,20,8,49,51,1.31,1.28,2.32,1.19,1.75,25,50,25,0,0,25,25,25,75,7.50,6.00,1.90,3.90,3.75,1.22,1.65,2.75,4.75,1.67,2.10,Heinz von Heiden-Arena (Hannover)
1726311600,Sep 14 2024 - 11:00am,complete,N/A,Ulm,Nürnberg,Wolfgang Haslberger,5,0.00,0.50,0.83,1.15,1,2,3,0,0,0,"51","64,90'9",2,6,5,0,6,1,1,4,1,6,13,17,4,10,6,1,13,13,42,58,1.64,1.03,1.20,1.68,3.25,100,100,75,25,25,25,75,75,100,8.50,5.50,2.30,3.50,2.95,1.25,1.70,3.00,5.50,1.67,2.10,Donaustadion (Ulm)
1726338600,Sep 14 2024 - 6:30pm,complete,N/A,Köln,Magdeburg,Richard Hempel,5,1.50,3.00,1.75,2.23,1,2,3,0,0,0,"49","66,83",10,2,4,0,3,0,2,2,2,1,34,11,14,5,7,4,13,10,49,51,2.41,1.34,2.73,1.16,4.00,50,100,100,75,25,50,100,75,100,12.50,3.00,1.45,4.75,5.50,1.14,1.42,2.10,3.50,1.57,2.25,RheinEnergieSTADION (Köln)
1726399800,Sep 15 2024 - 11:30am,complete,N/A,Hamburger SV,Jahn Regensburg,Robin Braun,5,2.00,0.00,2.08,0.08,5,0,5,2,2,0,"1,14,76,89,90'3","",5,4,4,0,5,0,2,2,2,3,18,8,9,2,6,3,13,11,65,35,1.28,1.12,1.89,0.75,2.75,50,100,25,25,25,50,75,50,75,10.50,3.00,1.33,5.00,7.80,1.13,1.53,2.25,3.75,1.83,1.83,Volksparkstadion (Hamburg)
1726399800,Sep 15 2024 - 11:30am,complete,N/A,Greuther Fürth,Elversberg,Eric-dominic Weisbach,5,2.00,0.50,1.38,1.42,0,0,0,0,0,0,"","",8,6,3,0,1,0,0,3,0,1,11,16,3,7,6,7,10,13,52,48,1.68,0.94,1.11,1.68,2.75,75,75,50,50,25,50,50,75,75,8.50,2.00,1.90,3.80,3.45,1.17,1.60,2.20,3.75,1.50,2.50,Sportpark Ronhof Thomas Sommer (Fürth)
1726399800,Sep 15 2024 - 11:30am,complete,50135,Hertha BSC,Fortuna Düsseldorf,Michael Bacher,5,1.50,3.00,0.67,1.83,0,2,2,1,0,1,"","13,66",6,4,4,0,3,0,3,1,2,1,13,14,6,7,5,2,15,12,64,36,1.24,1.32,1.59,1.22,2.50,50,100,50,0,0,0,50,100,100,10.00,6.50,2.60,3.60,2.40,1.20,1.65,2.65,4.75,1.53,2.38,Olympiastadion Berlin (Berlin)
1726849800,Sep 20 2024 - 4:30pm,complete,N/A,Paderborn,Hannover 96,Tom Bauer,6,2.00,0.50,1.67,1.08,2,1,3,2,1,1,"9,77","19",5,11,2,0,2,0,1,1,1,1,16,20,6,11,7,6,15,11,49,51,1.40,1.09,1.51,2.31,1.25,25,25,25,25,0,0,25,25,50,9.50,5.00,2.20,3.55,3.15,1.16,1.64,2.34,4.20,1.52,2.43,Home Deluxe Arena (Paderborn)
1726849800,Sep 20 2024 - 4:30pm,complete,61021,Schalke 04,Darmstadt 98,Florian Heft,6,1.50,0.00,1.42,1.00,3,5,8,4,3,1,"14,34,39","45'5,56,75,87,90'7",3,3,4,0,7,0,0,4,3,4,18,11,8,10,3,1,12,13,52,48,1.70,1.59,1.56,1.67,4.50,75,100,100,100,25,75,100,100,100,13.00,4.00,1.69,4.10,4.65,1.15,1.58,2.32,4.05,1.53,2.30,VELTINS-Arena (Gelsenkirchen)
1726916400,Sep 21 2024 - 11:00am,complete,N/A,Fortuna Düsseldorf,Köln,Christian Dingert,6,2.00,2.00,1.23,1.77,2,2,4,2,1,1,"25,90'5","21,61",4,8,2,0,3,0,1,1,1,2,13,24,6,15,3,8,9,10,53,47,1.77,1.69,1.23,2.78,2.25,50,50,50,50,0,25,50,50,75,15.50,5.50,3.00,3.50,2.15,1.15,1.55,2.30,3.80,1.50,2.40,Merkur Spiel-Arena (Düsseldorf)
1726916400,Sep 21 2024 - 11:00am,complete,N/A,Nürnberg,Hertha BSC,Lukas Benen,6,1.50,2.00,1.92,1.38,0,2,2,1,0,1,"","37,90",7,4,2,0,3,0,0,2,1,2,8,21,4,12,3,7,13,21,58,42,0.97,1.47,1.03,2.36,4.25,75,100,75,75,25,25,100,75,100,11.00,3.00,3.05,3.85,2.14,1.11,1.50,2.25,4.00,1.44,2.50,Max-Morlock-Stadion (Nürnberg)
1726916400,Sep 21 2024 - 11:00am,complete,N/A,Eintracht Braunschweig,Greuther Fürth,Lars Erbst,6,0.00,2.00,1.33,1.25,2,0,2,1,1,0,"33,60","",8,1,3,0,6,0,0,3,2,4,20,11,10,2,7,6,13,18,38,62,1.47,1.72,2.03,1.02,3.75,75,100,100,75,0,25,100,75,100,10.00,2.50,2.13,3.78,3.12,1.14,1.62,2.38,4.05,1.50,2.40,Eintracht-Stadion (Braunschweig)
1726943400,Sep 21 2024 - 6:30pm,complete,N/A,Kaiserslautern,Hamburger SV,Florian Exner,6,0.50,1.50,1.77,1.50,2,2,4,1,1,0,"32,50","58,90'5",3,10,2,0,3,0,1,1,2,1,12,21,5,9,5,6,9,13,34,66,1.99,1.17,1.18,1.95,3.75,75,75,75,50,25,75,75,25,100,12.50,5.00,2.90,3.75,2.15,1.17,1.44,2.20,3.80,1.42,2.62,Fritz-Walter-Stadion (Kaiserslautern)
1727004600,Sep 22 2024 - 11:30am,complete,N/A,Elversberg,Ulm,Patrick Schwengers,6,2.00,0.50,1.77,0.69,1,3,4,1,0,1,"62","28,60,77",9,8,3,0,2,0,2,1,1,1,21,20,5,5,7,10,9,13,62,38,1.25,1.06,1.48,1.59,2.25,25,50,50,50,0,25,75,50,50,10.00,5.00,1.95,3.90,3.40,1.25,1.63,2.80,5.25,1.67,2.10,URSAPHARM-Arena an der Kaiserlinde (Spiesen-Elversberg)
1727004600,Sep 22 2024 - 11:30am,complete,N/A,Magdeburg,Karlsruher SC,Patrick Alt,6,1.00,2.00,1.08,1.23,2,2,4,3,1,2,"5,78","24,30",2,5,3,0,3,0,0,3,1,2,13,9,5,5,4,1,9,9,62,38,1.87,1.16,1.35,0.96,1.75,50,50,50,25,0,25,50,25,50,15.00,4.50,2.70,3.50,2.45,1.18,1.52,2.19,4.00,1.44,2.63,Avnet Arena (Magdeburg)
1727004600,Sep 22 2024 - 11:30am,complete,N/A,Jahn Regensburg,Preußen Münster,Florian Lechner,6,1.50,0.00,1.15,0.83,0,3,3,1,0,1,"","29,60,71",7,4,3,0,1,0,3,0,1,0,21,10,5,7,8,1,13,22,57,43,1.32,1.55,1.55,1.28,3.50,50,75,75,75,25,50,100,75,75,13.50,4.00,2.35,3.50,2.85,1.25,1.78,3.00,5.50,1.67,2.10,Jahnstadion Regensburg (Regensburg)
