team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
San Marino National Team,San Marino,2024/2025,San Marino,4,2,2,0,2,1,1,1,1,0,1,0,1,1.75,2,1.5,1,0,0,33,5,3,2,8,3,5,2,3,1,2,1,1,72,90,60,120,180,90,1,1,0,2,1,1,1,0,1,1,1,0,16,3,13,18,7,11,48,50,47,41,17,24,18,9,9,23,8,15,65,32,33,0,0,0,2,1,1,-2,-1,-1,0,0,0,2,1,1,2,1,1,0.5,0.5,0.5,2,1.5,2.5,1.25,1,1.5,0.75,0.5,1,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,4,2,1,1,0,0,2,1,0,0,0,0,2,1,1,1,0,0,0,2,3,3,4,4,0,1,2,2,2,2,0,1,1,1,2,2,100,50,25,25,0,0,100,50,0,0,0,0,100,50,50,50,0,0,0,50,75,75,100,100,0,50,100,100,100,100,0,50,50,50,100,100,2,0,0,1,0,0,1,0,0,50,0,0,50,0,0,50,0,0,50,50,50,7,25,50,0,50,50,50,25,0,50,25,50,0,2,1,1,50,50,50,4,2,2,100,100,100,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,4.00,1.50,6.50,4.5,3.5,5.50,50,50,50,50,25,25,25,0,1.24,1.12,1.37,1.05,0.91,1.20,50,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,25,50,0,25,0,50,0
FYR Macedonia National Team,FYR Macedonia,2024/2025,FYR Macedonia,6,3,3,0,5,3,2,1,0,1,0,0,0,2.67,3,2.33,1,0,0,2,10,1,9,11,4,7,4,6,0,1,4,5,54,68,45,529,0,273,5,3,2,1,0,1,0,0,0,5,3,2,21,11,10,19,13,6,55,56,54,62,34,28,34,16,18,28,18,10,55,26,29,1,0,1,1,0,1,0,0,0,1,0,1,4,3,1,1,0,1,1.17,1,1.33,1.83,1.33,2.33,1.67,1.33,2,0.17,0,0.33,0.33,0,0.67,0.17,0,0.33,0.17,0,0.33,6,4,1,0,0,0,3,1,0,0,0,0,3,3,1,0,0,0,0,2,5,6,6,6,0,2,3,3,3,3,0,0,2,3,3,3,100,67,17,0,0,0,100,33,0,0,0,0,100,100,33,0,0,0,0,33,83,100,100,100,0,67,100,100,100,100,0,0,67,100,100,100,2,0,0,0,0,0,2,0,0,33,0,0,0,0,0,67,0,0,83,100,67,40,83,100,67,17,0,33,0,0,0,83,100,67,5,3,2,83,100,67,5,3,2,83,100,67,0,0,0,0,0,0,17,0,33,67,100,33,17,0,33,3.50,3.67,3.33,3.17,4.33,2.00,83,33,17,0,0,0,0,0,1.38,1.44,1.32,1.15,1.07,1.23,17,0,0,0,1,1,1,3,2,2,1,0,0,0,0,0,0,0,0,17,0,33,0,0,0,0
Georgia National Team,Georgia,2024/2025,Georgia,6,3,3,0,2,1,1,1,1,0,3,1,2,1.17,1.33,1,0,0,0,29,7,6,1,13,8,5,5,2,3,3,2,-1,77,54,134,90,90,90,1,0,1,3,2,1,2,1,1,2,1,1,37,20,17,15,6,9,57,55,58,63,36,27,30,15,15,33,21,12,69,37,32,1,1,0,4,1,3,-3,0,-3,1,1,0,2,1,1,3,1,2,0.83,1.33,0.33,2.17,2.67,1.67,1.17,1.67,0.67,1,1,1,0.83,0.67,1,0.17,0.33,0,0.67,0.33,1,6,3,2,1,1,0,3,2,1,1,1,0,3,1,1,0,0,0,0,3,4,5,5,6,0,1,2,2,2,3,0,2,2,3,3,3,100,50,33,17,17,0,100,67,33,33,33,0,100,33,33,0,0,0,0,50,67,83,83,100,0,33,67,67,67,100,0,67,67,100,100,100,4,1,0,2,0,0,2,1,0,67,17,0,67,0,0,67,33,0,33,33,33,0,17,0,33,50,67,33,33,33,33,33,33,33,3,2,1,50,67,33,5,2,3,83,67,100,0,0,0,0,0,0,17,33,0,33,33,33,50,33,67,6.17,6.67,5.67,2.5,2,3.00,67,67,67,67,50,50,33,33,1.39,1.51,1.27,1.12,1.14,1.10,50,0,0,0,1,0,2,2,2,0,2,0,1,1,1,0,0,1,0,17,33,0,50,33,67,17
Spain National Team,Spain,2024/2025,Spain,6,3,3,0,5,3,2,1,0,1,0,0,0,2.67,3,2.33,1,0,0,3,13,4,9,17,9,8,7,6,2,2,5,4,41,39,45,134,134,134,3,2,1,3,1,2,1,0,1,5,3,2,36,17,19,15,4,11,58,63,54,102,63,39,49,29,20,53,34,19,70,32,38,5,2,3,1,0,1,4,2,2,4,2,2,2,1,1,0,0,0,2.33,2.33,2.33,2.83,3,2.67,2.17,2.33,2,0.67,0.67,0.67,1,0.67,1.33,0.83,0.67,1,0.17,0,0.33,5,4,4,2,2,0,3,2,2,1,1,0,2,2,2,1,1,0,1,2,2,4,4,6,0,1,1,2,2,3,1,1,1,2,2,3,83,67,67,33,33,0,100,67,67,33,33,0,67,67,67,33,33,0,17,33,33,67,67,100,0,33,33,67,67,100,33,33,33,67,67,100,4,1,1,2,0,0,2,1,1,67,17,17,67,0,0,67,33,33,83,100,67,0,50,67,33,50,33,67,17,0,33,83,100,67,5,3,2,83,100,67,2,1,1,33,33,33,1,0,1,17,0,33,67,67,67,33,33,33,0,0,0,6.00,5.67,6.33,2.5,1.33,3.67,100,100,67,67,50,33,17,17,2.08,2.49,1.67,0.95,0.69,1.20,67,2,2,0,1,0,1,2,4,1,0,0,0,0,1,0,1,0,2,17,0,33,0,0,0,0
Luxembourg National Team,Luxembourg,2024/2025,Luxembourg,6,3,3,0,0,0,0,3,1,2,3,2,1,0.5,0.33,0.67,4,0,0,46,3,7,-4,10,6,4,2,1,4,3,-2,-2,180,134,273,77,68,90,1,0,1,2,1,1,4,2,2,0,0,0,21,14,7,20,7,13,59,60,58,48,28,20,17,11,6,31,17,14,107,51,56,0,0,0,4,2,2,-4,-2,-2,0,0,0,3,1,2,3,2,1,0.5,0.33,0.67,1.67,2,1.33,0.5,0.67,0.33,1.17,1.33,1,0.67,0.67,0.67,0,0,0,0.67,0.67,0.67,5,3,1,1,0,0,3,1,1,1,0,0,2,2,0,0,0,0,1,3,5,5,6,6,0,2,2,2,3,3,1,1,3,3,3,3,83,50,17,17,0,0,100,33,33,33,0,0,67,67,0,0,0,0,17,50,83,83,100,100,0,67,67,67,100,100,33,33,100,100,100,100,3,1,0,2,0,0,1,1,0,50,17,0,67,0,0,33,33,0,0,0,0,10,17,0,33,33,33,33,67,67,67,0,0,0,3,1,2,50,33,67,6,3,3,100,100,100,0,0,0,0,0,0,0,0,0,50,33,67,50,67,33,3.50,4.67,2.33,3.33,2.33,4.33,83,67,50,33,33,33,0,0,1.05,1.27,0.83,1.23,1.18,1.28,50,0,0,0,0,0,0,0,3,0,0,3,1,0,1,1,0,1,0,50,33,67,50,67,33,0
Portugal National Team,Portugal,2024/2025,Portugal,6,3,3,0,4,3,1,2,0,2,0,0,0,2.33,3,1.67,1,0,0,7,13,5,8,18,12,6,9,4,3,2,6,2,41,30,68,108,90,134,1,0,1,5,3,2,1,0,1,4,2,2,40,20,20,14,7,7,63,62,63,81,49,32,40,23,17,41,26,15,71,28,43,5,2,3,2,2,0,3,0,3,3,1,2,2,1,1,1,1,0,1.83,1.33,2.33,3,4,2,2.17,3,1.33,0.83,1,0.67,1.17,1.33,1,0.83,0.67,1,0.33,0.67,0,5,5,4,2,1,1,3,3,3,1,1,1,2,2,1,1,0,0,1,1,2,4,5,5,0,0,0,2,2,2,1,1,2,2,3,3,83,83,67,33,17,17,100,100,100,33,33,33,67,67,33,33,0,0,17,17,33,67,83,83,0,0,0,67,67,67,33,33,67,67,100,100,4,2,1,2,1,1,2,1,0,67,33,17,67,33,33,67,33,0,67,100,33,9,17,0,33,83,100,67,17,0,33,67,67,67,4,1,3,67,33,100,3,2,1,50,67,33,1,1,0,17,33,0,50,33,67,33,33,33,17,33,0,6.67,6.67,6.67,2.33,2.33,2.33,100,83,83,83,67,50,17,17,1.81,2.10,1.52,1.20,1.13,1.27,133,1,0,1,3,0,2,0,2,4,1,0,0,0,1,0,1,1,1,33,0,67,0,0,0,17
Norway National Team,Norway,2024/2025,Norway,6,3,3,0,4,3,1,1,0,1,1,0,1,2.17,3,1.33,0,0,0,12,15,7,8,22,11,11,10,5,1,6,9,-1,36,27,54,77,273,45,3,2,1,3,1,2,1,0,1,4,3,1,36,20,16,6,1,5,53,53,54,80,48,32,43,30,13,37,18,19,46,19,27,8,5,3,3,1,2,5,4,1,3,2,1,3,1,2,0,0,0,2,2.33,1.67,3.67,3.67,3.67,2.5,3.33,1.67,1.17,0.33,2,1.83,2,1.67,1.33,1.67,1,0.5,0.33,0.67,5,5,5,3,3,1,3,3,3,1,1,0,2,2,2,2,2,1,1,1,1,3,3,5,0,0,0,2,2,3,1,1,1,1,1,2,83,83,83,50,50,17,100,100,100,33,33,0,67,67,67,67,67,33,17,17,17,50,50,83,0,0,0,67,67,100,33,33,33,33,33,67,5,4,2,3,2,1,2,2,1,83,67,33,100,67,33,67,67,33,67,100,33,53,50,67,33,50,33,67,17,0,33,67,100,33,3,2,1,50,67,33,1,0,1,17,0,33,3,1,2,50,33,67,50,67,33,50,33,67,0,0,0,6.00,6.67,5.33,1,0.33,1.67,50,50,33,33,33,33,33,17,1.73,2.08,1.39,1.04,0.90,1.17,150,3,0,1,2,2,2,1,3,1,1,0,1,1,1,1,1,1,0,17,0,33,17,0,33,0
Romania National Team,Romania,2024/2025,Romania,5,2,3,1,5,2,3,0,0,0,0,0,0,3,3,3,1,0,0,6,15,3,12,18,9,9,7,8,2,1,5,7,30,26,34,150,90,273,2,0,2,3,2,1,0,0,0,4,2,2,28,9,19,9,3,6,54,59,51,68,28,40,41,17,24,27,11,16,56,23,33,8,3,5,2,1,1,6,2,4,3,1,2,2,1,1,0,0,0,2.2,2,2.33,3.6,4.5,3,3,3.5,2.67,0.6,1,0.33,2,2,2,1.6,1.5,1.67,0.4,0.5,0.33,5,5,5,2,1,0,2,2,2,2,1,0,3,3,3,0,0,0,0,0,0,3,4,5,0,0,0,0,1,2,0,0,0,3,3,3,100,100,100,40,20,0,100,100,100,100,50,0,100,100,100,0,0,0,0,0,0,60,80,100,0,0,0,0,50,100,0,0,0,100,100,100,5,4,1,2,2,0,3,2,1,100,80,20,100,100,0,100,67,33,100,100,100,-25,40,0,67,60,100,33,0,0,0,80,100,67,3,1,2,60,50,67,0,0,0,0,0,0,2,1,1,40,50,33,60,50,67,40,50,33,0,0,0,5.60,4.50,6.33,1.8,1.5,2.00,100,60,60,20,0,0,0,0,1.76,1.85,1.70,1.19,1.10,1.26,80,2,2,1,2,1,1,1,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Northern Ireland National Team,Northern Ireland,2024/2025,Northern Ireland,6,3,3,0,3,3,0,2,0,2,1,0,1,1.83,3,0.67,1,0,0,15,11,3,8,14,9,5,9,2,0,3,9,-1,49,30,134,180,0,90,4,3,1,1,0,1,2,0,2,4,3,1,40,24,16,11,4,7,50,46,53,65,35,30,34,16,18,31,19,12,88,42,46,6,5,1,1,0,1,5,5,0,3,2,1,2,1,1,1,0,1,1.83,2.33,1.33,2.33,3,1.67,1.83,3,0.67,0.5,0,1,1.17,1.67,0.67,1,1.67,0.33,0.17,0,0.33,5,4,2,2,1,0,3,3,1,1,1,0,2,1,1,1,0,0,1,2,4,4,5,6,0,0,2,2,2,3,1,2,2,2,3,3,83,67,33,33,17,0,100,100,33,33,33,0,67,33,33,33,0,0,17,33,67,67,83,100,0,0,67,67,67,100,33,67,67,67,100,100,4,2,1,2,2,1,2,0,0,67,33,17,67,67,33,67,0,0,50,100,0,82,67,100,33,17,0,33,33,0,67,67,100,33,5,3,2,83,100,67,3,1,2,50,33,67,0,0,0,0,0,0,50,67,33,33,33,33,17,0,33,6.67,8.00,5.33,1.83,1.33,2.33,67,67,67,50,33,17,0,0,1.38,1.42,1.34,0.73,0.59,0.86,83,0,4,1,1,2,0,1,0,2,0,0,0,1,0,0,0,2,0,33,0,67,17,0,33,0
Sweden National Team,Sweden,2024/2025,Sweden,6,3,3,0,5,3,2,1,0,1,0,0,0,2.67,3,2.33,1,0,0,1,19,4,15,23,12,11,11,8,1,3,10,5,28,25,34,134,273,90,3,2,1,3,1,2,0,0,0,6,3,3,55,31,24,11,4,7,65,67,63,112,59,53,68,36,32,44,23,21,82,31,51,11,7,4,2,1,1,9,6,3,4,2,2,2,1,1,0,0,0,2.33,2.33,2.33,3.83,4,3.67,3.17,3.67,2.67,0.67,0.33,1,2.17,2.67,1.67,1.83,2.33,1.33,0.33,0.33,0.33,6,6,6,3,1,1,3,3,3,1,1,1,3,3,3,2,0,0,0,0,0,3,5,5,0,0,0,2,2,2,0,0,0,1,3,3,100,100,100,50,17,17,100,100,100,33,33,33,100,100,100,67,0,0,0,0,0,50,83,83,0,0,0,67,67,67,0,0,0,33,100,100,5,5,3,3,3,2,2,2,1,83,83,50,100,100,67,67,67,33,83,100,67,34,50,67,33,50,33,67,0,0,0,100,100,100,4,2,2,67,67,67,1,0,1,17,0,33,2,1,1,33,33,33,67,67,67,33,33,33,0,0,0,9.17,10.33,8.00,1.83,1.33,2.33,100,100,83,83,67,50,33,17,2.58,2.74,2.41,0.94,0.75,1.12,167,2,0,4,4,2,2,3,2,0,0,1,0,0,1,0,0,1,1,17,0,33,0,0,0,0
Ukraine National Team,Ukraine,2024/2025,Ukraine,6,3,3,0,2,1,1,2,1,1,2,1,1,1.33,1.33,1.33,0,0,0,22,8,8,0,16,6,10,3,5,3,5,0,0,68,90,54,68,90,54,1,1,0,5,2,3,0,0,0,4,2,2,30,15,15,12,5,7,50,51,49,65,30,35,30,11,19,35,19,16,86,36,50,5,1,4,3,1,2,2,0,2,3,1,2,1,1,0,2,1,1,1.67,1.33,2,2.67,2,3.33,1.33,1,1.67,1.33,1,1.67,1.33,0.67,2,0.83,0.33,1.33,0.5,0.33,0.67,6,5,3,1,1,0,3,2,1,0,0,0,3,3,2,1,1,0,0,1,3,5,5,6,0,1,2,3,3,3,0,0,1,2,2,3,100,83,50,17,17,0,100,67,33,0,0,0,100,100,67,33,33,0,0,17,50,83,83,100,0,33,67,100,100,100,0,0,33,67,67,100,5,2,1,2,0,0,3,2,1,83,33,17,67,0,0,100,67,33,33,33,33,0,17,33,0,83,67,100,0,0,0,67,67,67,4,2,2,67,67,67,2,2,0,33,67,0,1,0,1,17,0,33,50,33,67,17,33,0,33,33,33,5.00,5.00,5.00,2,1.67,2.33,100,100,67,50,33,33,0,0,1.33,1.22,1.45,1.47,1.57,1.38,100,3,0,0,2,1,1,0,0,1,0,1,1,0,1,1,1,3,0,33,33,33,33,33,33,0
Moldova National Team,Moldova,2024/2025,Moldova,4,2,2,0,3,2,1,0,0,0,1,0,1,2.25,3,1.5,1,0,0,20,5,1,4,6,4,2,4,1,0,1,4,0,72,45,180,360,0,180,3,2,1,0,0,0,1,0,1,3,2,1,12,5,7,13,6,7,54,57,51,38,19,19,17,8,9,21,11,10,78,31,47,3,3,0,0,0,0,3,3,0,2,2,0,2,0,2,0,0,0,2,3,1,1.5,2,1,1.25,2,0.5,0.25,0,0.5,0.75,1.5,0,0.75,1.5,0,0,0,0,4,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,4,4,4,4,0,0,2,2,2,2,0,2,2,2,2,2,100,50,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,50,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,100,2,1,0,2,1,0,0,0,0,50,25,0,100,50,0,0,0,0,75,100,50,80,75,100,50,0,0,0,25,0,50,75,100,50,4,2,2,100,100,100,2,0,2,50,0,100,0,0,0,0,0,0,50,100,0,50,0,100,0,0,0,3.00,2.50,3.50,3.25,3,3.50,50,0,0,0,0,0,0,0,1.27,1.25,1.29,0.93,0.74,1.12,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,25,0,50,0
Latvia National Team,Latvia,2024/2025,Latvia,6,3,3,0,1,1,0,1,0,1,4,2,2,0.67,1,0.33,4,0,0,44,4,11,-7,15,7,8,2,2,5,6,-3,-4,134,134,134,49,54,45,1,1,0,3,1,2,2,1,1,1,1,0,17,11,6,9,3,6,44,50,38,45,25,20,20,11,9,25,14,11,64,25,39,1,0,1,4,1,3,-3,-1,-2,0,0,0,3,2,1,3,1,2,0.5,0.67,0.33,2.5,2.33,2.67,0.67,0.67,0.67,1.83,1.67,2,0.83,0.33,1.33,0.17,0,0.33,0.67,0.33,1,6,4,3,1,1,0,3,2,2,0,0,0,3,2,1,1,1,0,0,2,3,5,5,6,0,1,1,3,3,3,0,1,2,2,2,3,100,67,50,17,17,0,100,67,67,0,0,0,100,67,33,33,33,0,0,33,50,83,83,100,0,33,33,100,100,100,0,33,67,67,67,100,3,1,1,1,0,0,2,1,1,50,17,17,33,0,0,67,33,33,17,33,0,5,17,33,0,50,33,67,33,33,33,17,33,0,3,2,1,50,67,33,5,3,2,83,100,67,1,0,1,17,0,33,0,0,0,50,67,33,50,33,67,2.83,3.67,2.00,1.5,1,2.00,83,50,50,17,17,0,0,0,0.98,1.15,0.81,1.50,1.37,1.62,33,1,0,0,0,0,0,3,0,0,1,0,0,3,2,1,1,1,2,17,0,33,67,67,67,0
Liechtenstein National Team,Liechtenstein,2024/2025,Liechtenstein,4,2,2,0,0,0,0,2,1,1,2,1,1,0.5,0.5,0.5,3,0,0,49,3,6,-3,9,4,5,1,2,3,3,-2,-1,120,180,90,60,60,60,1,1,0,2,1,1,2,1,1,1,1,0,9,4,5,16,6,10,58,59,58,29,15,14,13,7,6,16,8,8,77,32,45,1,1,0,1,0,1,0,1,-1,1,1,0,2,1,1,1,0,1,1.25,2,0.5,2.25,2,2.5,0.75,0.5,1,1.5,1.5,1.5,0.5,0.5,0.5,0.25,0.5,0,0.25,0,0.5,3,2,2,2,0,0,1,1,1,1,0,0,2,1,1,1,0,0,1,2,2,2,4,4,1,1,1,1,2,2,0,1,1,1,2,2,75,50,50,50,0,0,50,50,50,50,0,0,100,50,50,50,0,0,25,50,50,50,100,100,50,50,50,50,100,100,0,50,50,50,100,100,2,0,0,1,0,0,1,0,0,50,0,0,50,0,0,50,0,0,0,0,0,0,25,50,0,50,50,50,50,50,50,25,50,0,3,2,1,75,100,50,3,1,2,75,50,100,0,0,0,0,0,0,25,50,0,50,50,50,25,0,50,2.25,2.00,2.50,4,3,5.00,50,25,25,25,0,0,0,0,0.99,0.97,1.00,1.15,1.19,1.11,50,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,50,50,50,50,50,50,0
Poland National Team,Poland,2024/2025,Poland,6,3,3,0,1,0,1,1,1,0,4,2,2,0.67,0.33,1,4,0,0,40,9,16,-7,25,13,12,5,4,8,8,-3,-4,60,54,68,34,34,34,0,0,0,5,3,2,1,0,1,2,1,1,22,13,9,12,7,5,40,42,38,67,40,27,32,19,13,35,21,14,80,39,41,4,2,2,6,6,0,-2,-4,2,1,0,1,2,0,2,3,3,0,0.83,0,1.67,4.17,4.33,4,1.5,1.67,1.33,2.67,2.67,2.67,1.67,2.67,0.67,0.67,0.67,0.67,1,2,0,6,5,5,4,3,2,3,3,3,2,1,1,3,2,2,2,2,1,0,1,1,2,3,4,0,0,0,1,2,2,0,1,1,1,1,2,100,83,83,67,50,33,100,100,100,67,33,33,100,67,67,67,67,33,0,17,17,33,50,67,0,0,0,33,67,67,0,33,33,33,33,67,4,3,1,3,2,1,1,1,0,67,50,17,100,67,33,33,33,0,17,0,33,0,0,0,0,83,100,67,17,0,33,33,33,33,3,0,3,50,0,100,4,2,2,67,67,67,1,1,0,17,33,0,17,0,33,33,0,67,50,100,0,3.67,4.33,3.00,2,2.33,1.67,67,50,50,33,17,0,0,0,1.35,1.61,1.08,1.81,1.74,1.89,167,2,0,0,0,2,1,1,1,2,1,1,3,1,1,2,0,3,4,17,33,0,67,67,67,0
Slovenia National Team,Slovenia,2024/2025,Slovenia,6,3,3,0,2,1,1,2,1,1,2,1,1,1.33,1.33,1.33,0,0,0,25,7,9,-2,16,10,6,5,2,5,4,0,-2,77,54,134,60,54,68,2,1,1,3,2,1,1,0,1,3,2,1,17,9,8,8,4,4,45,46,43,55,28,27,28,16,12,27,12,15,60,32,28,4,4,0,5,3,2,-1,1,-2,1,1,0,2,1,1,3,1,2,0.83,1.33,0.33,2.67,3.33,2,1.17,1.67,0.67,1.5,1.67,1.33,1.5,2.33,0.67,0.67,1.33,0,0.83,1,0.67,6,5,3,1,1,0,3,3,2,1,1,0,3,2,1,0,0,0,0,1,3,5,5,6,0,0,1,2,2,3,0,1,2,3,3,3,100,83,50,17,17,0,100,100,67,33,33,0,100,67,33,0,0,0,0,17,50,83,83,100,0,0,33,67,67,100,0,33,67,100,100,100,5,3,1,3,3,1,2,0,0,83,50,17,100,100,33,67,0,0,33,33,33,16,33,33,33,50,67,33,17,0,33,50,67,33,2,1,1,33,33,33,3,0,3,50,0,100,2,2,0,33,67,0,17,33,0,33,33,33,50,33,67,2.83,3.00,2.67,1.33,1.33,1.33,50,50,33,17,17,0,0,0,1.17,1.20,1.13,1.60,1.34,1.86,50,0,1,3,0,0,1,1,0,1,2,0,2,0,1,2,1,0,1,33,33,33,33,33,33,0
