timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1724090400,Aug 19 2024 - 6:00pm,complete,N/A,Eyüpspor,BB Bodrumspor,Halil Umut Meler,2,0.00,0.00,2.08,0.69,4,1,5,1,0,1,"46,55,86,90'5","30",3,4,1,0,1,0,1,0,0,1,16,19,9,6,2,7,8,11,65,35,0.00,0.00,1.56,1.50,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.30,3.75,1.32,2.05,3.61,7.32,1.83,1.85,Recep Tayyip Erdoğan Stadyumu (İstanbul)
1724090400,Aug 19 2024 - 6:00pm,complete,N/A,Hatayspor,Kasımpaşa,Oğuzhan Çakır,2,0.00,0.00,0.85,1.29,1,1,2,1,1,0,"21","90'1",3,7,2,0,1,0,0,2,0,1,11,15,2,7,4,3,7,10,38,62,0.00,0.00,0.72,1.52,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.35,3.50,2.80,1.25,1.73,2.96,5.61,1.60,2.20,Mersin Stadyumu (Mersin)
1724436000,Aug 23 2024 - 6:00pm,complete,N/A,Alanyaspor,Göztepe,Muhammetali Metoğlu,3,1.00,1.00,1.62,0.54,1,1,2,1,0,1,"48","45",8,2,1,0,4,0,1,0,3,1,12,11,4,4,4,3,6,23,68,32,1.78,1.01,1.19,0.96,1.00,50,50,0,0,0,0,0,50,50,12.00,2.00,1.99,3.62,3.58,1.24,1.75,2.82,5.20,1.62,2.15,GAIN Park Stadium (Alanya)
1724516100,Aug 24 2024 - 4:15pm,complete,N/A,Sivasspor,Eyüpspor,Zorbay Küçük,3,1.00,1.00,1.43,1.23,0,1,1,1,0,1,"","8",4,4,2,0,3,0,0,2,1,2,12,13,4,4,4,8,14,15,46,54,1.50,0.73,1.08,1.34,1.00,50,50,0,0,0,0,0,50,50,6.00,2.00,2.26,3.35,2.96,1.27,1.99,3.07,5.80,1.65,2.10,BG Group 4 Eylül Stadyumu (Sivas)
1724525100,Aug 24 2024 - 6:45pm,complete,N/A,BB Bodrumspor,Konyaspor,Çağdaş Altay,3,0.00,3.00,1.38,0.79,3,1,4,3,2,1,"28,40,88","45'4",5,5,2,0,2,0,1,1,0,2,12,8,5,4,3,2,11,13,37,63,1.83,1.25,1.11,1.05,3.00,50,50,50,50,50,0,50,50,100,11.00,5.00,2.77,3.30,2.41,1.32,1.97,3.61,7.32,1.82,1.88,Bodrum İlçe Stadı (Bodrum)
1724602500,Aug 25 2024 - 4:15pm,complete,N/A,Kasımpaşa,Adana Demirspor,Abdullah Buğra Taşkınsoy,3,0.00,0.00,1.17,0.38,2,2,4,1,1,0,"30,59","65,90'3",8,4,1,0,0,0,0,1,0,0,22,12,7,4,9,7,11,11,53,47,0.96,0.36,1.84,1.17,3.00,50,50,50,50,50,0,100,50,50,6.00,7.00,1.73,4.10,4.00,1.17,1.55,2.25,4.22,1.60,2.20,Recep Tayyip Erdoğan Stadyumu (İstanbul)
1724611500,Aug 25 2024 - 6:45pm,complete,N/A,Antalyaspor,Hatayspor,Atilla Karaoğlan,3,1.00,0.00,1.85,0.42,3,2,5,2,0,2,"60,66,90'4","26,32",10,2,4,0,6,1,0,4,1,6,12,11,7,5,4,3,17,19,63,37,1.29,1.13,1.57,1.10,1.50,50,50,50,0,0,0,0,50,50,6.00,5.00,2.25,3.40,2.95,1.29,1.85,3.44,6.89,1.67,2.10,Corendon Airlines Park (Antalya)
1724611500,Aug 25 2024 - 6:45pm,complete,N/A,Rizespor,Fenerbahçe,Turgut Doman,3,1.00,1.00,1.50,2.15,0,5,5,1,0,1,"","15,53,60,64,66",1,6,3,0,2,0,2,1,2,0,10,20,4,9,4,8,13,19,48,52,1.86,1.43,1.12,2.12,3.00,100,100,50,50,0,100,100,50,50,17.00,3.00,4.60,4.20,1.63,1.21,1.70,2.80,5.17,1.73,2.00,Çaykur Didi Stadyumu (Rize)
1725040800,Aug 30 2024 - 6:00pm,complete,N/A,Fenerbahçe,Alanyaspor,Mehmet Türkmen,4,3.00,0.00,2.75,0.77,3,0,3,1,1,0,"43,65,67","",2,1,1,0,4,0,0,1,0,4,20,10,9,2,5,5,13,11,49,51,1.44,1.27,1.84,0.71,3.50,50,50,50,50,50,50,100,50,50,13.00,5.00,1.30,5.75,9.50,1.13,1.45,2.25,3.61,1.85,1.85,Ülker Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi (İstanbul)
1725120900,Aug 31 2024 - 4:15pm,complete,N/A,Rizespor,Kasımpaşa,Ali Şansalan,4,0.50,1.00,1.50,1.29,0,1,1,1,0,1,"","6",10,3,1,0,3,0,1,0,2,1,19,12,4,6,4,4,12,14,62,38,1.49,1.52,1.30,1.26,2.75,75,100,25,25,25,25,100,25,75,13.50,2.50,2.15,3.30,3.20,1.22,1.74,2.80,5.17,1.57,2.25,Çaykur Didi Stadyumu (Rize)
1725120900,Aug 31 2024 - 4:15pm,complete,N/A,Konyaspor,Kayserispor,Emre Kargin,4,0.00,0.00,1.42,0.92,0,0,0,0,0,0,"","",6,5,1,0,1,0,0,1,0,1,16,10,2,4,6,4,13,17,48,52,1.48,0.00,1.10,1.00,1.50,50,50,50,0,0,50,50,0,50,5.00,1.00,1.80,3.50,4.00,1.29,1.91,3.44,6.89,1.80,1.95,Medaş Konya Büyükşehir Stadyumu (Konya)
1725129900,Aug 31 2024 - 6:45pm,complete,N/A,Göztepe,BB Bodrumspor,Abdullah Buğra Taşkınsoy,4,1.00,0.00,2.42,0.69,2,0,2,2,2,0,"16,41","",6,2,4,0,1,0,3,1,0,1,15,16,5,4,6,7,13,4,49,51,1.71,1.50,1.38,1.25,4.50,100,100,100,100,50,50,100,100,100,9.00,4.00,2.05,3.10,3.50,1.30,1.78,3.80,8.00,1.90,1.90,Göztepe Gürsel Aksel Stadı (İzmir)
1725129900,Aug 31 2024 - 6:45pm,complete,N/A,Adana Demirspor,Galatasaray,Kadir Sağlam,4,0.00,3.00,0.38,2.69,1,5,6,4,0,4,"79","9,18,31,37,60",3,4,3,1,0,0,2,2,0,0,15,17,6,8,8,7,8,9,42,58,1.28,1.15,1.58,1.89,3.00,100,100,100,0,0,50,100,50,100,9.00,3.00,6.50,5.25,1.33,1.08,1.40,1.92,2.96,1.55,2.30,Yeni Adana Stadyumu (Adana)
1725207300,Sep 01 2024 - 4:15pm,complete,N/A,İstanbul Başakşehir,Antalyaspor,Oğuzhan Çakır,4,3.00,0.00,1.92,0.69,5,2,7,3,1,2,"43,62,64,72,80","2,41",3,5,1,0,2,0,0,1,1,1,15,11,8,4,2,3,16,14,55,45,1.45,0.88,1.51,0.96,6.00,100,100,100,100,100,100,100,100,100,4.00,7.00,1.62,4.00,5.00,1.29,1.85,3.33,6.89,1.83,1.95,Başakşehir Fatih Terim Stadyumu (İstanbul)
1725207300,Sep 01 2024 - 4:15pm,complete,N/A,Eyüpspor,Trabzonspor,Atilla Karaoğlan,4,3.00,1.00,2.08,0.42,0,0,0,0,0,0,"","",3,4,3,0,0,0,0,3,0,0,14,9,7,5,4,3,10,9,47,53,1.56,1.46,1.43,1.21,2.50,50,50,50,50,50,0,50,50,50,10.00,1.00,2.30,3.60,2.80,1.27,1.85,3.25,6.09,1.65,2.10,Recep Tayyip Erdoğan Stadyumu (İstanbul)
1725216300,Sep 01 2024 - 6:45pm,complete,N/A,Hatayspor,Samsunspor,Cihan Aydın,4,1.00,3.00,0.85,1.85,0,3,3,1,0,1,"","37,51,75",2,4,0,0,2,0,0,0,1,1,6,15,2,7,2,5,8,12,54,46,0.72,1.45,0.67,1.53,1.50,50,50,0,0,0,0,100,0,50,6.00,5.00,2.60,3.30,2.60,1.34,2.00,3.82,7.76,1.80,1.90,Mersin Stadyumu (Mersin)
1725216300,Sep 01 2024 - 6:45pm,complete,N/A,Beşiktaş,Sivasspor,Direnç Tonusluoğlu,4,3.00,3.00,2.00,0.58,2,0,2,1,1,0,"27,89","",5,5,4,0,5,0,1,3,2,3,13,8,9,2,4,3,15,9,67,33,1.63,1.02,1.86,0.71,4.50,100,100,100,50,50,100,100,50,100,7.00,7.00,1.50,4.40,6.00,1.21,1.65,2.74,5.17,1.80,1.90,Tüpraş Stadyumu (İstanbul)
1726322400,Sep 14 2024 - 2:00pm,complete,N/A,Sivasspor,Gazişehir Gaziantep,Muhammetali Metoğlu,5,0.50,3.00,1.43,0.67,3,2,5,2,1,1,"37,69,83","6,88",3,5,4,1,6,0,1,4,2,4,17,15,5,6,6,7,15,15,47,53,1.29,0.68,1.30,1.58,0.75,0,0,0,0,0,0,25,0,50,5.50,3.50,2.20,3.35,3.30,1.29,1.80,3.34,6.35,1.80,1.91,BG Group 4 Eylül Stadyumu (Sivas)
1726322400,Sep 14 2024 - 2:00pm,complete,N/A,Samsunspor,Konyaspor,Oğuzhan Çakır,5,0.00,1.50,2.00,0.79,0,1,1,1,0,1,"","30",12,1,0,0,2,0,0,0,0,2,15,7,3,4,5,1,11,14,67,33,1.86,1.15,1.23,0.82,3.25,50,100,50,50,25,75,100,25,50,12.00,4.50,1.83,3.50,4.50,1.35,2.10,3.75,7.30,2.00,1.73,Samsun Yeni 19 Mayıs Stadyumu (Samsun)
1726333200,Sep 14 2024 - 5:00pm,complete,N/A,Galatasaray,Rizespor,Arda Kardeşler,5,3.00,3.00,2.54,1.07,5,0,5,2,2,0,"3,25,49,61,80","",6,1,0,0,0,0,0,0,0,0,26,5,10,2,6,2,16,11,56,44,2.66,1.48,2.06,0.53,3.00,100,100,100,0,0,0,50,100,100,18.00,0.00,1.20,6.50,10.00,1.08,1.33,1.85,3.06,1.73,2.00,RAMS Park (İstanbul)
1726333200,Sep 14 2024 - 5:00pm,complete,N/A,BB Bodrumspor,İstanbul Başakşehir,Zorbay Küçük,5,1.50,1.00,1.38,0.92,0,1,1,0,0,0,"","90",5,7,0,1,0,1,0,1,0,1,11,14,4,6,5,5,22,14,36,64,1.47,0.60,1.21,1.40,2.25,75,75,25,25,0,75,75,0,50,5.50,4.00,3.00,3.10,2.30,1.43,2.25,4.50,9.80,2.00,1.73,Bodrum İlçe Stadı (Bodrum)
1726408800,Sep 15 2024 - 2:00pm,complete,N/A,Kasımpaşa,Fenerbahçe,Halil Umut Meler,5,0.50,2.00,1.17,2.15,0,2,2,2,0,2,"","22,39",6,5,3,0,1,0,3,0,0,1,16,7,3,3,10,4,11,16,58,42,1.40,1.78,1.54,0.89,4.50,75,100,100,100,50,25,100,100,100,10.50,5.50,5.50,4.30,1.50,1.16,1.47,2.25,3.93,1.65,2.18,Recep Tayyip Erdoğan Stadyumu (İstanbul)
1726408800,Sep 15 2024 - 2:00pm,complete,N/A,Kayserispor,Eyüpspor,Ömer Tolga Güldibi,5,0.00,2.00,1.23,1.23,2,2,4,2,0,2,"64,69","21,36",6,8,4,0,2,0,2,2,0,2,16,16,7,9,5,4,12,10,60,40,2.02,1.03,1.55,1.67,2.25,75,75,50,0,0,50,75,25,75,7.50,3.00,2.56,3.30,2.58,1.28,1.96,3.32,6.44,1.75,2.10,RHG Enertürk Enerji Stadyumu (Kayseri)
1726419600,Sep 15 2024 - 5:00pm,complete,N/A,Alanyaspor,Hatayspor,Ozan Ergün,5,1.00,0.00,1.62,0.42,0,0,0,0,0,0,"","",5,4,3,0,1,0,3,0,0,1,14,8,5,2,5,3,11,16,57,43,1.49,1.11,1.30,0.83,3.00,100,100,50,25,25,25,50,75,100,9.00,6.50,1.76,3.75,4.34,1.29,1.83,3.33,6.89,1.83,1.95,GAIN Park Stadium (Alanya)
1726419600,Sep 15 2024 - 5:00pm,complete,N/A,Trabzonspor,Beşiktaş,Ali Şansalan,5,0.00,3.00,2.08,1.50,1,1,2,2,1,1,"17","39",1,13,2,1,3,0,2,1,2,1,6,23,2,8,2,10,17,9,25,75,0.00,0.86,0.55,2.45,1.00,0,50,0,0,0,50,50,0,0,2.00,1.00,3.34,3.45,2.10,1.25,1.72,3.00,5.50,1.62,2.15,Papara Park (Trabzon)
1726506000,Sep 16 2024 - 5:00pm,complete,N/A,Antalyaspor,Adana Demirspor,Yasin Kol,5,2.00,0.50,1.85,0.38,2,1,3,0,0,0,"50,90'8","84",8,4,1,0,2,0,1,0,0,2,13,18,6,10,4,5,9,8,50,50,1.43,0.76,1.30,2.08,2.50,50,50,50,50,25,25,75,50,50,11.00,4.00,1.87,3.31,3.40,1.21,1.76,2.74,5.17,1.72,2.10,Corendon Airlines Park (Antalya)
1726592400,Sep 17 2024 - 5:00pm,complete,N/A,Galatasaray,Gazişehir Gaziantep,Cihan Aydın,3,3.00,1.50,2.54,0.67,3,1,4,2,2,0,"11,26,76","81",11,4,1,0,1,0,1,0,0,1,24,7,9,4,11,3,11,6,63,37,2.36,1.13,2.31,0.91,3.50,50,75,75,50,50,50,50,75,100,12.00,4.00,1.31,6.13,10.10,1.13,1.45,2.10,3.80,1.80,2.00,RAMS Park (İstanbul)
1726678800,Sep 18 2024 - 5:00pm,complete,N/A,Samsunspor,İstanbul Başakşehir,Direnç Tonusluoğlu,3,0.00,2.00,2.00,0.92,2,0,2,0,0,0,"65,72","",4,2,5,0,2,0,1,4,0,2,14,16,7,7,5,8,12,11,37,63,1.54,1.00,1.50,1.63,1.50,25,50,0,0,0,50,75,0,25,13.00,3.00,2.38,3.10,2.88,1.33,2.10,4.00,8.00,1.87,1.90,Samsun Yeni 19 Mayıs Stadyumu (Samsun)
1726765200,Sep 19 2024 - 5:00pm,complete,N/A,Trabzonspor,Kayserispor,Mehmet Türkmen,3,1.00,1.00,2.08,0.92,2,2,4,1,0,1,"89,90'8","12,63",8,3,0,0,5,1,0,0,1,5,26,14,9,6,11,5,6,11,66,34,0.55,1.00,2.52,1.34,1.00,50,50,0,0,0,50,50,0,0,6.00,5.00,1.57,4.10,4.60,1.20,1.65,2.95,5.50,1.75,2.05,Papara Park (Trabzon)
1726851600,Sep 20 2024 - 5:00pm,complete,N/A,Hatayspor,BB Bodrumspor,Ümit Öztürk,6,0.50,0.00,0.85,0.69,0,1,1,1,0,1,"","27",10,7,2,0,6,0,1,1,2,4,14,9,3,2,4,5,11,13,66,34,0.70,1.37,1.00,0.81,3.00,50,100,50,25,25,25,100,50,75,5.50,2.00,2.38,3.35,2.80,1.41,2.25,4.24,9.00,1.91,1.80,Mersin Stadyumu (Mersin)
1726927200,Sep 21 2024 - 2:00pm,complete,N/A,Konyaspor,Sivasspor,Yasin Kol,6,0.50,1.50,1.42,0.58,0,0,0,0,0,0,"","",7,4,5,0,4,0,1,4,1,3,16,11,6,6,6,3,17,14,55,45,1.29,0.87,1.59,1.30,2.00,50,75,50,0,0,50,75,0,75,10.00,5.00,2.10,3.25,3.50,1.36,2.05,3.80,7.50,1.85,1.85,Medaş Konya Büyükşehir Stadyumu (Konya)
1726938000,Sep 21 2024 - 5:00pm,complete,N/A,Fenerbahçe,Galatasaray,Atilla Karaoğlan,6,3.00,3.00,2.75,2.69,1,3,4,2,0,2,"63","20,28,59",10,2,3,0,6,0,1,2,3,3,25,14,11,7,8,7,13,23,56,44,1.64,1.52,2.42,1.62,3.25,50,75,75,25,25,50,100,50,75,11.50,2.00,2.10,3.40,3.10,1.14,1.60,2.25,3.70,1.48,2.66,Ülker Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi (İstanbul)
1727013600,Sep 22 2024 - 2:00pm,complete,N/A,Rizespor,Samsunspor,Kadir Sağlam,N/A,0.33,3.00,1.50,1.85,0,1,1,0,0,0,"","46",3,0,2,0,2,0,1,1,0,2,14,10,3,3,8,5,13,11,64,36,1.43,1.49,1.36,0.99,2.34,17,59,42,17,17,17,100,42,42,11.17,3.83,2.40,3.40,2.75,1.20,1.81,3.00,6.50,1.67,2.10,N/A
1727013600,Sep 22 2024 - 2:00pm,complete,N/A,Kasımpaşa,Antalyaspor,Burak Pakkan,6,0.33,0.00,1.17,0.69,0,0,0,0,0,0,"","",3,1,1,1,6,0,1,1,3,3,14,5,4,3,9,1,18,18,57,43,1.45,0.92,1.50,0.75,5.09,84,100,84,84,67,67,100,84,84,7.83,5.50,1.68,4.00,4.33,1.20,1.60,2.54,4.53,1.57,2.25,Recep Tayyip Erdoğan Stadyumu (İstanbul)
1727024400,Sep 22 2024 - 5:00pm,complete,N/A,Adana Demirspor,Alanyaspor,Emre Kargin,6,0.00,0.00,0.38,0.77,0,2,2,2,0,2,"","4,17",6,6,1,0,3,0,0,1,2,1,10,14,3,8,6,5,9,10,54,46,1.43,0.99,1.14,1.64,4.50,75,100,100,50,50,50,100,100,100,4.50,7.00,2.75,3.55,2.30,1.14,1.62,2.55,4.80,1.50,2.55,Yeni Adana Stadyumu (Adana)
1727024400,Sep 22 2024 - 5:00pm,complete,N/A,Beşiktaş,Eyüpspor,Zorbay Küçük,6,3.00,1.67,2.00,1.23,2,1,3,1,1,0,"20,90'3","64",8,4,1,0,4,0,0,1,1,3,16,12,7,5,6,4,11,14,62,38,1.74,1.25,1.82,1.27,3.17,59,84,42,42,25,42,84,59,84,8.33,6.00,1.44,4.60,6.10,1.20,1.60,2.65,4.75,1.80,1.90,Tüpraş Stadyumu (İstanbul)
1727110800,Sep 23 2024 - 5:00pm,complete,N/A,Gazişehir Gaziantep,Trabzonspor,Volkan Bayarslan,6,0.00,1.00,2.08,0.42,0,0,0,0,0,0,"","",9,2,5,0,4,0,1,4,1,3,13,13,5,4,7,4,16,13,36,64,1.55,1.33,1.48,1.08,0.50,0,0,0,0,0,0,50,0,0,11.50,3.00,3.05,3.50,2.17,1.25,1.84,3.20,6.00,1.65,2.10,Kalyon Stadyumu (Gaziantep)
