team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Reading FC,Reading,2024/2025,England,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,39,39,57,2,2,0,4,0,4,0,2,0,2,0,0,45,0,45,45,0,45,0,0,0,1,0,1,0,0,0,0,0,0,3,0,3,2,0,2,64,0,64,9,0,9,5,0,5,4,0,4,13,0,13,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,4,0,4,2,0,2,2,0,2,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,3.00,0.00,3.00,2,0,2.00,100,100,100,100,0,0,0,0,0.22,0.00,1.22,0.25,0.00,1.25,200,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,100,0,100,0,0,0,0
Charlton Athletic FC,Charlton Athletic,2024/2025,England,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,44,44,64,0,1,-1,1,1,0,0,0,1,0,-1,0,0,0,0,90,90,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,2,2,0,37,37,0,10,10,0,2,2,0,8,8,0,23,23,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,3.00,3.00,0.00,2,2,0.00,0,0,0,0,0,0,0,0,0.08,1.08,0.00,0.76,1.76,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,100,0,0
Milton Keynes Dons FC,Milton Keynes Dons,2024/2025,England,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46,46,91,0,5,-5,5,0,5,0,0,0,5,0,-5,0,0,0,18,0,18,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,0,1,43,0,43,9,0,9,3,0,3,6,0,6,6,0,6,0,0,0,2,0,2,-2,0,-2,0,0,0,0,0,0,1,0,1,0,0,0,5,0,5,0,0,0,5,0,5,2,0,2,0,0,0,2,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,1,1,0,0,0,0,1,1,0,100,100,0,0,0,0,100,100,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,2.00,0.00,2.00,1,0,1.00,100,100,100,100,100,100,100,100,0.00,0.00,0.97,1.57,0.00,2.57,200,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,100,0,100,0
Blackpool FC,Blackpool,2024/2025,England,3,1,2,0,2,0,2,0,0,0,1,1,0,2,0,3,0,47,47,14,6,2,4,8,1,7,0,6,1,1,-1,5,45,0,30,134,90,180,1,0,1,1,0,1,1,1,0,1,0,1,10,1,9,4,2,2,48,42,51,38,6,32,20,2,18,18,4,14,28,12,16,0,0,0,2,1,1,-2,-1,-1,0,0,0,1,0,1,2,1,1,0.33,0,0.5,2.67,1,3.5,2,0,3,0.67,1,0.5,0.67,1,0.5,0,0,0,0.67,1,0.5,3,2,2,1,0,0,1,0,0,0,0,0,2,2,2,1,0,0,0,1,1,2,3,3,0,1,1,1,1,1,0,0,0,1,2,2,100,67,67,33,0,0,100,0,0,0,0,0,100,100,100,50,0,0,0,33,33,67,100,100,0,100,100,100,100,100,0,0,0,50,100,100,2,0,0,1,0,0,1,0,0,67,0,0,100,0,0,50,0,0,67,0,100,-75,33,0,50,33,0,50,33,100,0,33,0,50,1,0,1,33,0,50,3,1,2,100,100,100,0,0,0,0,0,0,0,0,0,33,0,50,67,100,50,3.33,1.00,4.50,1.33,2,1.00,100,100,100,67,67,67,67,0,1.60,0.75,2.03,1.15,1.18,1.13,133,0,0,0,0,0,0,1,3,2,0,0,1,1,0,0,0,0,0,0,0,0,33,100,0,0
Millwall FC,Millwall,2024/2025,England,2,1,1,0,1,0,1,0,0,0,1,1,0,1.5,0,3,0,48,48,37,1,1,0,2,1,1,0,1,1,0,-1,1,180,0,90,180,90,0,1,0,1,0,0,0,1,1,0,1,0,1,7,3,4,3,2,1,46,55,36,11,5,6,3,0,3,8,5,3,33,17,16,1,0,1,1,1,0,0,-1,1,1,0,1,0,0,0,1,1,0,1.5,0,3,1,1,1,0.5,0,1,0.5,1,0,1,1,1,0.5,0,1,0.5,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,0,1,1,1,1,1,0,1,1,1,1,1,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,2,0,0,1,0,0,1,0,0,100,0,0,100,0,0,100,0,0,50,0,100,-100,50,0,100,0,0,0,50,100,0,50,0,100,1,0,1,50,0,100,1,1,0,50,100,0,0,0,0,0,0,0,50,0,100,0,0,0,50,100,0,3.50,3.00,4.00,1.5,2,1.00,50,50,50,50,50,50,50,50,0.71,0.58,0.84,0.67,0.67,0.67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,100,0,0
Doncaster Rovers FC,Doncaster Rovers,2024/2025,England,2,0,2,0,1,0,1,0,0,0,1,0,1,1.5,0,1.5,0,49,49,43,2,3,-1,5,0,5,0,2,0,3,0,-1,90,0,90,60,0,60,1,0,1,0,0,0,1,0,1,1,0,1,8,0,8,3,0,3,42,0,42,15,0,15,9,0,9,6,0,6,23,0,23,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,2.5,0,2.5,1,0,1,1.5,0,1.5,0.5,0,0.5,0.5,0,0.5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,100,100,50,0,0,0,0,0,0,0,0,0,100,100,50,0,0,0,0,0,50,100,100,100,0,0,0,0,0,0,0,0,50,100,100,100,1,0,0,0,0,0,1,0,0,50,0,0,0,0,0,50,0,0,50,0,50,0,50,0,50,0,0,0,50,0,50,50,0,50,2,0,2,100,0,100,1,0,1,50,0,50,0,0,0,0,0,0,50,0,50,50,0,50,0,0,0,4.00,0.00,4.00,1.5,0,1.50,100,100,100,100,100,100,50,50,0.52,0.00,1.02,0.72,0.00,1.22,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,50,0,50,50
Swindon Town FC,Swindon Town,2024/2025,England,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,50,50,83,2,4,-2,6,0,6,0,2,0,4,0,-2,45,0,45,23,0,23,0,0,0,1,0,1,0,0,0,0,0,0,5,0,5,1,0,1,37,0,37,12,0,12,7,0,7,5,0,5,8,0,8,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,6,0,6,2,0,2,4,0,4,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,5.00,0.00,5.00,1,0,1.00,100,0,0,0,0,0,0,0,0.58,0.00,1.58,0.59,0.00,1.59,300,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,100,0,100,0
Walsall FC,Walsall,2024/2025,England,3,3,0,0,1,1,0,2,2,0,0,0,0,1.67,1.67,0,0,51,51,19,4,3,1,7,7,0,4,0,3,0,1,0,68,68,0,90,90,0,1,1,0,2,2,0,1,1,0,0,0,0,12,12,0,5,5,0,34,34,0,34,34,0,16,16,0,18,18,0,32,32,0,0,0,0,2,2,0,-2,-2,0,0,0,0,1,1,0,2,2,0,0.33,0.33,0,2.33,2.33,0,1.33,1.33,0,1,1,0,0.67,0.67,0,0,0,0,0.67,0.67,0,2,2,1,1,1,0,2,2,1,1,1,0,0,0,0,0,0,0,1,1,2,2,2,3,1,1,2,2,2,3,0,0,0,0,0,0,67,67,33,33,33,0,67,67,33,33,33,0,0,0,0,0,0,0,33,33,67,67,67,100,33,33,67,67,67,100,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,67,0,0,67,0,0,0,0,0,33,33,0,0,33,33,0,67,67,0,33,33,0,0,0,0,1,1,0,33,33,0,3,3,0,100,100,0,0,0,0,0,0,0,0,0,0,33,33,0,67,67,0,4.00,4.00,0.00,1.67,1.67,0.00,67,67,33,0,0,0,0,0,1.08,1.41,0.00,0.72,1.05,0.00,100,0,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,67,67,0,0,0,0,0
Gillingham FC,Gillingham,2024/2025,England,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,52,52,82,1,3,-2,4,0,4,0,1,0,3,0,-2,90,0,90,30,0,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,22,0,22,5,0,5,3,0,3,2,0,2,10,0,10,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,4,0,4,1,0,1,3,0,3,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0.00,0.00,0.00,2,0,2.00,100,100,0,0,0,0,0,0,0.00,0.00,0.64,1.28,0.00,2.28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,100,0,100,0
Coventry City FC,Coventry City,2024/2025,England,3,2,1,0,2,1,1,0,0,0,1,1,0,2,1.5,3,0,53,53,18,3,2,1,5,4,1,2,1,2,0,0,1,90,90,90,134,90,0,2,1,1,1,1,0,0,0,0,3,2,1,24,16,8,6,4,2,44,42,48,33,23,10,17,12,5,16,11,5,27,17,10,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,1,1,1.67,2,1,1,1,1,0.67,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,2,2,3,3,3,0,1,1,2,2,2,0,1,1,1,1,1,100,33,33,0,0,0,100,50,50,0,0,0,100,0,0,0,0,0,0,67,67,100,100,100,0,50,50,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,50,100,-25,67,50,100,33,50,0,0,0,0,100,100,100,3,2,1,100,100,100,3,2,1,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,8.00,8.00,8.00,2,2,2.00,100,100,100,100,100,67,67,67,1.42,1.51,1.23,1.21,0.98,1.66,33,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33,50,0,33
AFC Wimbledon,AFC Wimbledon,2024/2025,England,3,1,2,0,1,0,1,1,1,0,1,0,1,1.33,1,1.5,0,55,55,24,4,4,0,8,4,4,2,2,2,2,0,0,68,45,90,68,45,90,0,0,0,2,1,1,1,0,1,0,0,0,8,1,7,8,2,6,33,21,40,19,3,16,12,3,9,7,0,7,33,12,21,2,1,1,3,1,2,-1,0,-1,0,0,0,2,1,1,1,0,1,0.67,1,0.5,2.67,4,2,1.33,2,1,1.33,2,1,1.67,2,1.5,0.67,1,0.5,1,1,1,3,2,2,1,0,0,1,1,1,1,0,0,2,1,1,0,0,0,0,1,1,2,3,3,0,0,0,0,1,1,0,1,1,2,2,2,100,67,67,33,0,0,100,100,100,100,0,0,100,50,50,0,0,0,0,33,33,67,100,100,0,0,0,0,100,100,0,50,50,100,100,100,3,2,0,1,1,0,2,1,0,100,67,0,100,100,0,100,50,0,33,0,50,0,0,0,0,67,100,50,33,0,50,0,0,0,0,0,0,0,0,0,1,0,1,33,0,50,2,1,1,67,100,50,0,0,0,67,100,50,33,0,50,2.67,1.00,3.50,2.67,2,3.00,100,100,67,67,33,0,0,0,0.89,0.48,1.10,1.56,1.77,1.46,67,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,33,100,0,33,0,50,0
Northampton Town FC,Northampton Town,2024/2025,England,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,56,56,78,0,2,-2,2,2,0,0,0,2,0,-2,0,0,0,0,45,45,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,1,0,65,65,0,5,5,0,2,2,0,3,3,0,9,9,0,0,0,0,2,2,0,-2,-2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,100,100,100,100,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,100,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,1,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,2.00,2.00,0.00,1,1,0.00,100,0,0,0,0,0,0,0,0.00,0.69,0.00,0.69,1.69,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,100,100,0,0
Oxford United FC,Oxford United,2024/2025,England,2,1,1,0,1,1,0,0,0,0,1,0,1,1.5,3,0,0,57,57,32,2,1,1,3,2,1,2,0,0,1,2,-1,90,45,0,180,0,90,1,1,0,0,0,0,1,0,1,1,1,0,10,8,2,1,1,0,51,54,47,16,9,7,8,8,0,8,1,7,26,12,14,2,2,0,0,0,0,2,2,0,1,1,0,1,0,1,0,0,0,2,3,1,1.5,2,1,1,2,0,0.5,0,1,1,2,0,1,2,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,0,0,1,1,1,1,0,1,1,1,1,1,100,50,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,50,100,100,100,100,0,0,100,100,100,100,0,100,100,100,100,100,1,1,0,1,1,0,0,0,0,50,50,0,100,100,0,0,0,0,50,100,0,100,50,100,0,0,0,0,50,0,100,50,100,0,2,1,1,100,100,100,1,0,1,50,0,100,0,0,0,0,0,0,50,100,0,50,0,100,0,0,0,5.00,8.00,2.00,0.5,1,0.00,100,100,100,100,100,50,50,50,1.01,1.39,0.61,1.56,1.48,1.64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,100,0
Bristol Rovers FC,Bristol Rovers,2024/2025,England,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,58,58,75,0,2,-2,2,0,2,0,0,0,2,0,-2,0,0,0,45,0,45,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,0,1,39,0,39,4,0,4,3,0,3,1,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,2.00,0.00,2.00,1,0,1.00,100,100,100,100,100,100,0,0,0.00,0.00,0.76,0.66,0.00,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,0,100,0
Port Vale FC,Port Vale,2024/2025,England,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,60,60,73,2,3,-1,5,0,5,0,2,0,3,0,-1,45,0,45,30,0,30,0,0,0,1,0,1,0,0,0,0,0,0,4,0,4,1,0,1,57,0,57,6,0,6,6,0,6,0,0,0,8,0,8,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,0,5,2,0,2,3,0,3,2,0,2,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,1,1,0,0,0,0,1,1,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,100,0,100,0,0,0,4.00,0.00,4.00,1,0,1.00,100,100,100,100,100,100,100,100,0.00,0.00,0.98,0.80,0.00,1.80,200,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,100,0,100,100
Peterborough United FC,Peterborough United,2024/2025,England,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,63,63,79,0,2,-2,2,0,2,0,0,0,2,0,-2,0,0,0,45,0,45,0,0,0,0,0,0,1,0,1,0,0,0,6,0,6,1,0,1,46,0,46,11,0,11,7,0,7,4,0,4,7,0,7,0,0,0,2,0,2,-2,0,-2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,1,1,0,0,0,0,1,1,0,100,100,0,0,0,0,100,100,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,6.00,0.00,6.00,1,0,1.00,100,100,100,100,100,100,100,100,0.48,0.00,1.48,0.39,0.00,1.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100,0,100,0
Crewe Alexandra FC,Crewe Alexandra,2024/2025,England,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65,65,69,1,2,-1,3,0,3,0,1,0,2,0,-1,90,0,90,45,0,45,0,0,0,1,0,1,0,0,0,1,0,1,5,0,5,1,0,1,48,0,48,8,0,8,6,0,6,2,0,2,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,5.00,0.00,5.00,1,0,1.00,100,100,100,100,100,100,100,100,0.12,0.00,1.12,1.95,0.00,2.95,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,100,0,100,100
