timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1725966000,Sep 10 2024 - 11:00am,complete,N/A,Kahramanmaraş İstiklalsp,Kilis Belediyespor,N/A,N/A,0.00,0.00,0.00,2.00,0,1,1,1,0,1,"","26",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1725969600,Sep 10 2024 - 12:00pm,complete,N/A,Sinopspor,Düzcespor,N/A,N/A,0.00,0.00,0.00,2.00,0,2,2,1,0,1,"","17,89",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1726050600,Sep 11 2024 - 10:30am,complete,N/A,1074 Çankırıspor,Kırıkkale Büyük Anadolu,N/A,N/A,0.00,0.00,0.00,2.25,1,2,3,1,0,1,"47","7,90'4",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1726052400,Sep 11 2024 - 11:00am,complete,N/A,Şırnak İdmanyurdu,Kurtalanspor,N/A,N/A,0.00,0.00,1.50,0.00,4,1,5,3,2,1,"20,45'2,52,89","32",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1726052400,Sep 11 2024 - 11:00am,complete,N/A,Bitlis Özgüzelderespor,Hakkari Zapspor,N/A,N/A,0.00,0.00,2.00,0.00,2,0,2,0,0,0,"55,63","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1726052400,Sep 11 2024 - 11:00am,complete,N/A,Dersimspor,Adıyaman 1954,N/A,N/A,0.00,0.00,0.00,2.00,0,7,7,4,0,4,"","20,23,34,45'4,47,85,89",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Tunceli Atatürk Stadyumu
1726052400,Sep 11 2024 - 11:00am,complete,N/A,1954 Kelkit Belediyespor,Kars 36,Ahmet Turan Timuroğlu,N/A,0.00,0.00,1.67,0.00,3,1,4,0,0,0,"79,102,120","90'2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,10,10,7,15,3,-1,-1,50,50,0.00,0.00,2.75,1.31,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1726052400,Sep 11 2024 - 11:00am,complete,N/A,Bayburt İÖİ,Serhat Ardahanspor,N/A,N/A,0.00,0.00,2.33,0.00,2,0,2,0,0,0,"46,90'2","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bayburt Genç Osman Stadyumu
1726052400,Sep 11 2024 - 11:00am,complete,N/A,Kahramanmaraşspor,Nevşehir Belediyespor,N/A,N/A,0.00,0.00,1.50,0.00,1,0,1,0,0,0,"59","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12 Şubat Stadyumu
1726054200,Sep 11 2024 - 11:30am,complete,N/A,Etimesgut Belediyespor,Kırşehir Belediyespor,Serkan Eryılmaz,N/A,0.00,0.00,2.40,0.00,1,0,1,1,1,0,"6","",8,2,-1,-1,-1,-1,-1,-1,-1,-1,9,4,4,3,5,1,-1,-1,61,39,0.00,0.00,1.24,0.79,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.73,3.50,4.10,1.30,2.00,3.20,5.90,1.91,1.80,Etimesgut Belediyesi Kemal Atatürk Stadyumu
